username;date;retweets;favorites;text;geo;mentions;hashtags;id;permalink
;2019-11-02 12:00;0;0;"aydan typing gini auto gempa bumi.g https://twitter.com/ayenskz/status/1190493716831600645 …";;;;"1190493790827495424";https://twitter.com/ayenskz/status/1190493790827495424
;2019-11-02 11:36;0;0;"Mantaplah UK memang kegiatan ini berpengaruh akan gempa bumi. https://www.theguardian.com/environment/2019/nov/02/fracking-banned-in-uk-as-government-makes-major-u-turn …";;;;"1190487875655127040";https://twitter.com/satzchoochoo/status/1190487875655127040
;2019-11-02 11:26;0;1;".... Hampir mampus sekujur tubuh ini dikoyak koyak asmara. Tatapanmu itu gempa bumi. Dan senyummu itu tsunami. Kau tatap aku sambil tersenyum, itu adalah bencana yang tak pernah mau kuselesaikan. ~oleh : deliamu.";;;;"1190485421844598784";https://twitter.com/deliaa_mu/status/1190485421844598784
;2019-11-02 11:10;0;0;"Tahun 2009 ada anime jepang menceritakan gempa bumi, judulnya Tokyo Magnitude 8,0. Ternyata terjadi gempa di Jepang. Mungkin kebetulan";;;;"1190481383132524544";https://twitter.com/infotaku_/status/1190481383132524544
;2019-11-02 10:57;0;1;"Satu unspoken rule kalau duduk rumah bertingkat regardless what type, kalau anda of certain special weight janganlah melompat seperti badak sumbu, bergegar jiran dekat bawah ini. Ingat gempa bumi tadi.";;;;"1190477893723312128";https://twitter.com/MOSVAN_/status/1190477893723312128
;2019-11-02 10:06;0;0;"http://goo.gl/8ziw8K inilah alasan kenapa gempa bumi sulit dideteksi # berita # news # xxx";;;# # #;"1190465170583109632";https://twitter.com/MiyabiRasa/status/1190465170583109632
;2019-11-02 10:01;0;0;"Bencana geologi : gempabumi, tsunami, letusan gunung berapi, dan tanah longsor.";;;;"1190463936056852482";https://twitter.com/meteosphere/status/1190463936056852482
;2019-11-02 09:47;0;0;"Gempa bumi berkekuatan M 6,8 mengguncang selatan Filipina, Selasa (29/10/2019) pagi waktu setempat. USA Today menuliskan gempa itu telah merusak saluran listrik di beberapa daerah dan membuat orang-orang berlarian… https://www.instagram.com/p/B4WMhxOJLbS/?igshid=oajtvavs5hgw …";;;;"1190460360404488192";https://twitter.com/Rachmatchamat4/status/1190460360404488192
;2019-11-02 09:38;1;0;"PENISTAAN ITU LEBIH BAHAYA GAESS DAMPAKNYA SELURUH ALAM. RABB ..TEMPAT KAMI MEMOHON PERTOLONGAN PUTING BELIUNG berkali kali DISURABAYA AJA KAMI BINGUNG Apalagi tempat lain Yang GEMPA BUMI , BENCANA ALAM etc TOLONGLAH AGAMA ALLAH https://www.moeslimchoice.com/read/2019/01/17/17507/surabaya-juga-kena-puting-beliung …pic.twitter.com/TIqRSKvqM0";;;;"1190458223066636288";https://twitter.com/IndraArdiawan/status/1190458223066636288
;2019-11-02 09:21;0;0;"Yarabi, macam nda pecaya ja. Duduk diam2, semua bergoyang. Ingatkan perasaan ku ja. Rupanya memang gempa bumi";;;;"1190453876593311744";https://twitter.com/HanyaakuZndzrhh/status/1190453876593311744
;2019-11-02 09:11;1;3;"Selain gempa bumi mampu menggegar dunia, awak juga mampu menggegarkan pintu hati saya takood https://twitter.com/ranansyach/status/1190449987710156800 …";;;;"1190451285100621824";https://twitter.com/aimansahhudi/status/1190451285100621824
;2019-11-02 09:01;1;1;"Hotel-hotel ini konon pernah jadi tempat pembunuhan, bunuh diri hingga terdampak gempa bumi. https://kumparan.com/kumparantravel/3-hotel-di-new-zealand-ini-konon-berhantu-berani-coba-1sAn5fwY1E9?utm_medium=post&utm_source=Twitter&utm_campaign=int …";;;;"1190448726390628352";https://twitter.com/kumparan/status/1190448726390628352
;2019-11-02 08:58;0;0;"Kemudian terjadi gempa bumi, dan tiba-tiba mereka terlempar ke masa SD Tenjin. Yang lebih mengerikan lagi, di sekolah tersebut dipenuhi dengan mayat dan hantu yang selalu siap mengincar nyawa mereka. Rating:";;;;"1190447970300252160";https://twitter.com/whenderywv/status/1190447970300252160
;2019-11-02 04:00;0;3;"Materi simulasi yakni edukasi tindakan pertama saat terjadi kebakaran dan gempa bumi http://republika.co.id/berita/dunia-islam/rumah-zakat/19/11/01/q0auqt423-rumah-zakat-gelar-simulasi-kesiapsiagaan-bencana-jakarta …";;;;"1190372948718178304";https://twitter.com/republikaonline/status/1190372948718178304
;2019-11-02 02:21;0;0;"Baca Lagi: Gempa bumi sekuat 6.6 magnitud di selatan Filipina http://bit.ly/2MXE2NM";;;;"1190348122498707460";https://twitter.com/BeritaHarianSG/status/1190348122498707460
